VRP,,DIP FLAT,-41.8925,172.919861,,,NZ,VFR
VRP,,DOMES,-41.575,173.740556,,,NZ,VFR
VRP,,DONNE,-44.691889,168.039,,,NZ,VFR
VRP,,DOUBLE CONE,-45.071639,168.807778,,,NZ,VFR
VRP,,DOUGHBOY BAY,-47.043917,167.712917,,,NZ,VFR
VRP,,DOVEDALE,-41.286556,172.893528,,,NZ,VFR
VRP,,DRURY,-37.10375,174.947139,,,NZ,VFR
VRP,,DUMPLING,-44.768361,167.764778,,,NZ,VFR
VRP,,DUNSANDEL,-43.659722,172.194556,,,NZ,VFR
VRP,,EAST CAPE,-47.015222,168.228667,,,NZ,VFR
VRP,,EAST JUNCTION,-37.714167,176.280972,,,NZ,VFR
VRP,,EASTERN RIDGE,-44.708611,169.363056,,,NZ,VFR
VRP,,EASY HARBOUR,-47.149333,167.572278,,,NZ,VFR
VRP,,EDENDALE,-46.310889,168.785056,,,NZ,VFR
VRP,,EDWARDS ISLAND,-46.836083,168.217667,,,NZ,VFR
VRP,,EGMONT VILLAGE,-39.145611,174.145056,,,NZ,VFR
VRP,,ELFIN BAY,-44.953361,168.360056,,,NZ,VFR
VRP,,ESKDALE,-39.388111,176.82175,,,NZ,VFR
VRP,,EYRE JUNCTION,-43.433028,172.538444,,,NZ,VFR
VRP,,FEILDING,-40.195972,175.570833,,,NZ,VFR
VRP,,FERINTOSH,-43.959194,170.127667,,,NZ,VFR
VRP,,FERNHILL,-39.587444,176.761,,,NZ,VFR
VRP,,FLAGS,-43.386528,172.211722,,,NZ,VFR
VRP,,FLOOD BURN,-44.735333,168.616333,,,NZ,VFR
VRP,,FORDELL,-39.960472,175.204333,,,NZ,VFR
VRP,,FOX TERMINAL,-43.501111,170.059528,,,NZ,VFR
VRP,,FRANZ JOSEF CAR PARK,-43.428611,170.167861,,,NZ,VFR
VRP,,FRANZ TERMINAL,-43.445556,170.173417,,,NZ,VFR
VRP,,FRASER DAM,-45.206972,169.21425,,,NZ,VFR
VRP,,FRESHWATER RIVER,-46.899556,167.967083,,,NZ,VFR
VRP,,GEIKIE SNOWFIELD,-43.486667,170.250083,,,NZ,VFR
VRP,,GERMAN HILL,-39.186028,174.132389,,,NZ,VFR
VRP,,GERTRUDE,-44.742528,168.011444,,,NZ,VFR
VRP,,GLENBROOK,-37.206528,174.729611,,,NZ,VFR
VRP,,GOAT HILL,-41.4105,173.182639,,,NZ,VFR
VRP,,GODLEY LAKES,-43.493056,170.489556,,,NZ,VFR
VRP,,GOLDEN MILL,-41.506444,172.856139,,,NZ,VFR
VRP,,GORDONTON,-37.670389,175.305056,,,NZ,VFR
VRP,,GRAND PLATEAU,-43.586667,170.167861,,,NZ,VFR
VRP,,GREEN LAKE,-38.2085,176.345472,,,NZ,VFR
VRP,,GREEN SHED,-37.224167,175.031111,,,NZ,VFR
VRP,,GRENADA,-41.182472,174.835722,,,NZ,VFR
VRP,,GREYS BUSH,-38.595611,177.958417,,,NZ,VFR
VRP,,GULLIVER,-44.7075,167.984472,,,NZ,VFR
VRP,,GULLY,-45.083444,168.621083,,,NZ,VFR
VRP,,GWAVAS,-39.729917,176.444361,,,NZ,VFR
VRP,,HALCOMBE,-40.148028,175.495111,,,NZ,VFR
VRP,,HALFWAY BAY,-45.196056,168.697111,,,NZ,VFR
VRP,,HAMILTON LAKE,-37.798494,175.273756,,,NZ,VFR
VRP,,HAMURANA,-38.033333,176.255056,,,NZ,VFR
VRP,,HAPARANGI,-38.238083,176.202,,,NZ,VFR
VRP,,HARBOUR ENTRANCE,-41.345778,174.836556,,,NZ,VFR
VRP,,HATEPE,-38.852417,176.011583,,,NZ,VFR
VRP,,HAUHUNGATAHI,-39.229361,175.444083,,,NZ,VFR
VRP,,HAUMOANA,-39.604083,176.944528,,,NZ,VFR
VRP,,HAUTAPU,-37.859889,175.4545,,,NZ,VFR
VRP,,HAVELOCK NORTH,-39.670194,176.877139,,,NZ,VFR
VRP,,HAYWARDS,-41.149667,174.981278,,,NZ,VFR
VRP,,HEAD OF LAKE TEKAPO,-43.782222,170.539833,,,NZ,VFR
VRP,,HEAD OF THE BUSH,-43.84,170.016222,,,NZ,VFR
VRP,,HEAD OF THE GLADSTONE,-44.068111,169.964194,,,NZ,VFR
VRP,,HEAD OF THE IRISHMAN,-43.992111,170.049889,,,NZ,VFR
VRP,,HEDGEHOPE,-46.206444,168.548111,,,NZ,VFR
VRP,,HELENSVILLE,-36.673694,174.450056,,,NZ,VFR
VRP,,HENLEY TOWN,-45.980806,170.164194,,,NZ,VFR
VRP,,HIDDEN FALLS,-44.6305,168.122639,,,NZ,VFR
VRP,,HIDDEN ISLAND,-45.070028,168.648111,,,NZ,VFR
VRP,,HIDDEN LAKES,-45.373778,167.676528,,,NZ,VFR
VRP,,HIGH ROCK,-46.776583,167.684556,,,NZ,VFR
VRP,,HIMATANGI BEACH,-40.373278,175.227944,,,NZ,VFR
VRP,,HINEHOPU,-38.038889,176.488611,,,NZ,VFR
VRP,,HINGAIA BRIDGE,-37.086222,174.907556,,,NZ,VFR
VRP,,HINUERA,-37.882111,175.76,,,NZ,VFR
VRP,,HIWINUI,-40.270833,175.702222,,,NZ,VFR
VRP,,HOCHSTETTER,-43.590833,170.185083,,,NZ,VFR
VRP,,HOKIO BEACH,-40.594861,175.190333,,,NZ,VFR
VRP,,HOLE IN THE ROCK,-35.16475,174.341139,,,NZ,VFR
VRP,,HOLLYFORD STRIP,-44.737111,168.132778,,,NZ,VFR
VRP,,HOMER,-44.764472,167.983111,,,NZ,VFR
VRP,,HOOKER BRIDGE,-43.740556,170.127861,,,NZ,VFR
VRP,,HOROTIU,-37.698656,175.195747,,,NZ,VFR
VRP,,HOROTO,-38.809917,177.761889,,,NZ,VFR
VRP,,HORSESHOE BAY,-46.877611,168.126611,,,NZ,VFR
VRP,,HOTEL DU VIN,-37.190028,175.147056,,,NZ,VFR
VRP,,HOWICK,-36.878194,174.924917,,,NZ,VFR
VRP,,HUKA FALLS,-38.649333,176.089361,,,NZ,VFR
VRP,,HUNTERS CREEK,-37.609472,176.10725,,,NZ,VFR
